INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
624468,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",30-Mar-17,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,School/College,Anti-Black or African American,Government,S,S
624469,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",13-Jan-17,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,School/College,Anti-Jewish,Government,S,S
624470,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",30-Jan-17,1,0,0,,,Unknown,Unknown,1,False Pretenses/Swindle/Confidence Game,1,Other/Unknown,Anti-Gender Non-Conforming,Individual,S,S
624471,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",30-Mar-17,1,0,2,2,0,White,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
624472,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",1-Mar-17,1,0,0,,,Unknown,Unknown,1,Theft From Building,1,Residence/Home,Anti-Physical Disability,Individual,S,S
624473,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",24-Feb-17,0,0,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,0,School/College,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Government,S,S
624474,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",10-Feb-17,0,1,2,1,1,White,Unknown,1,Theft From Building,1,School/College,Anti-Black or African American,Individual,S,S
624475,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",29-Mar-17,0,1,2,0,2,Black or African American,Unknown,1,Simple Assault,1,Other/Unknown,Anti-White,Individual,S,S
624476,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",9-Jan-17,0,1,2,0,2,Black or African American,Unknown,1,Robbery,1,Residence/Home,Anti-Mental Disability,Individual,S,S
624477,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",26-Jan-17,1,0,0,,,Unknown,Unknown,1,All Other Larceny,1,Residence/Home,Anti-Islamic (Muslim),Individual,S,S
624478,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",23-Jan-17,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,School/College,Anti-Jewish,Government,S,S
624479,2017,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",21-Mar-17,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,School/College,Anti-Jewish,Government,S,S
191691,2017,MD0171700,Laurel,,City,MD,Maryland,South Atlantic,South,4,"Cities from 25,000 thru 49,999",20-May-17,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,Anti-Islamic (Muslim),Individual,S,S
390854,2017,MD0172100,Prince George's County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",9-Dec-17,,,1,0,1,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Restaurant,Anti-Black or African American,Business,S,S
190034,2017,MD0172500,University of Maryland:,College Park,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",3-Nov-17,1,0,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,School-College/University,Anti-Black or African American,Individual,S,S
190035,2017,MD0172500,University of Maryland:,College Park,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",7-Nov-17,1,0,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,School-College/University,Anti-White,Individual,S,S
194629,2017,MD0172500,University of Maryland:,College Park,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",27-Sep-17,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,School-College/University,Anti-Jewish,Individual,S,S
194630,2017,MD0172500,University of Maryland:,College Park,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",28-Sep-17,1,0,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,School-College/University,Anti-Black or African American,Individual,S,S
194631,2017,MD0172500,University of Maryland:,College Park,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",20-May-17,1,0,1,1,0,White,Not Hispanic or Latino,1,Murder and Nonnegligent Manslaughter,1,School-College/University,Anti-Black or African American,Individual,S,S
191710,2017,MD0230000,Wicomico,,County,MD,Maryland,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",30-Apr-17,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Field/Woods,Anti-Jewish,Business,S,S
191712,2017,MD0230000,Wicomico,,County,MD,Maryland,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",14-Apr-17,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Park/Playground,Anti-Black or African American;Anti-Jewish,Business,S,M
190857,2017,MD319SP00,State Police:,Somerset County,State Police,MD,Maryland,South Atlantic,South,9D,"MSA counties under 10,000",4-Jul-17,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
194390,2017,MDBPD0000,Baltimore,,City,MD,Maryland,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",6-Oct-17,1,0,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Shelter-Mission/Homeless,Anti-Transgender,Individual,S,S
279240,2018,MD0020200,Anne Arundel County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",24-Jan-18,1,0,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,School-Elementary/Secondary,Anti-Gay (Male),Individual,S,S
280429,2018,MD0020200,Anne Arundel County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",17-Jun-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Residence/Home,Anti-Black or African American,Individual,S,S
280614,2018,MD0020200,Anne Arundel County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",13-Mar-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Grocery/Supermarket,Anti-Black or African American,Individual,S,S
318315,2018,MD0020200,Anne Arundel County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",21-Aug-18,2,0,1,1,0,White,Unknown,2,Aggravated Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-Transgender,Individual,S,S
318316,2018,MD0020200,Anne Arundel County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",11-Aug-18,1,0,2,2,0,White,Unknown,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
318317,2018,MD0020200,Anne Arundel County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",8-Aug-18,0,1,1,1,0,White,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Transgender,Individual,S,S
333706,2018,MD0020500,Natural Resources Police,,Other State Agency,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",11-Nov-18,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Park/Playground,"Anti-Multiple Races, Group",Government,S,S
333804,2018,MD0030100,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",29-Jul-18,1,0,1,1,0,Black or African American,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
333805,2018,MD0030100,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",23-Aug-18,1,0,1,1,0,Black or African American,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
333806,2018,MD0030100,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",20-Sep-18,1,0,1,1,0,White,Unknown,1,Not Specified,1,Residence/Home,Anti-Gay (Male),Individual,S,S
318206,2018,MD0030400,University of Maryland:,Baltimore County,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",23-Jul-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,School-College/University,Anti-Black or African American,Individual,S,S
333704,2018,MD0030400,University of Maryland:,Baltimore County,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",17-Sep-18,1,0,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,School-College/University,Anti-Black or African American,Individual,S,S
333705,2018,MD0030500,Towson University,,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",27-Oct-18,0,1,0,0,0,Unknown,Unknown,1,Simple Assault,1,School-Elementary/Secondary,Anti-Black or African American,Individual,S,S
333803,2018,MD0041200,Transit Administration,,Other State Agency,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",1-Sep-18,1,0,1,1,0,Black or African American,Unknown,1,Simple Assault,1,Air/Bus/Train Terminal,Anti-White,Individual,S,S
318313,2018,MD0050000,Calvert,,County,MD,Maryland,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",24-Jul-18,1,0,4,1,3,Black or African American,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
280615,2018,MD0060100,Denton,,City,MD,Maryland,South Atlantic,South,6,"Cities from 2,500 thru 9,999",15-Apr-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Black or African American,Individual,S,S
390850,2018,MD0070600,Taneytown,,City,MD,Maryland,South Atlantic,South,6,"Cities from 2,500 thru 9,999",18-Nov-18,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Restaurant,Anti-Asian,Business,S,S
318314,2018,MD0090000,Charles,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",30-Jun-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
333703,2018,MD0140100,Howard County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",20-Sep-18,1,0,1,1,0,Black or African American,Unknown,1,Simple Assault,1,Residence/Home,Anti-Gay (Male),Individual,S,S
280616,2018,MD0150000,Kent,,County,MD,Maryland,South Atlantic,South,8C,"Non-MSA counties from 10,000 thru 24,999",10-Apr-18,1,0,2,2,0,White,Unknown,1,Intimidation,1,Church/Synagogue/Temple/Mosque,Anti-Black or African American,Individual,S,S
390851,2018,MD0150000,Kent,,County,MD,Maryland,South Atlantic,South,8C,"Non-MSA counties from 10,000 thru 24,999",8-Dec-18,1,0,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,Anti-Black or African American,Individual,S,S
611043,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",13-Mar-18,0,0,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Business;Government,M,S
611044,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",4-Jun-18,1,0,0,,,Unknown,Unknown,1,Credit Card/Automated Teller Machine Fraud,1,Drug Store/Doctor's Office/Hospital,Anti-Physical Disability,Individual,S,S
611047,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",6-Sep-18,0,0,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Unknown,S,S
611049,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",17-Mar-18,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Physical Disability,Individual,S,S
611051,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",13-Jan-18,0,0,0,,,Unknown,Unknown,1,Drug/Narcotic Violations,0,Highway/Road/Alley/Street/Sidewalk,Anti-Gender Non-Conforming,Society/Public,S,S
611052,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",2-Jan-18,1,0,1,1,0,White,Unknown,1,Aggravated Assault,1,Service/Gas Station,Anti-Black or African American,Individual,S,S
611053,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",15-Feb-18,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,School/College,Anti-Black or African American,Government,S,S
611055,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",2-Aug-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
611061,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",30-Jan-18,0,2,1,0,1,White,Unknown,2,Simple Assault,2,School/College,Anti-Transgender,Individual,S,S
611062,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",28-Jan-18,1,0,1,1,0,White,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Transgender,Individual,S,S
611063,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",20-Feb-18,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Hispanic or Latino,Business,S,S
611065,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",4-Jun-18,2,0,1,1,0,Black or African American,Unknown,2,Simple Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
611067,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",22-Jan-18,1,0,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,1,School/College,Anti-Jewish,Government;Individual,M,S
611069,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",16-Feb-18,1,0,0,,,Unknown,Unknown,1,Intimidation,1,School/College,Anti-Jewish,Individual,S,S
611070,2018,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",29-Oct-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
280426,2018,MD0160600,Takoma Park,,City,MD,Maryland,South Atlantic,South,5,"Cities from 10,000 thru 24,999",10-May-18,0,1,1,0,1,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,School-Elementary/Secondary,Anti-Lesbian (Female),Individual,S,S
280427,2018,MD0171700,Laurel,,City,MD,Maryland,South Atlantic,South,4,"Cities from 25,000 thru 49,999",9-Apr-18,1,0,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,Anti-Jewish,Individual,S,S
280428,2018,MD0172100,Prince George's County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",16-Jun-18,1,0,2,0,2,Black or African American,Not Hispanic or Latino,1,Robbery,1,Highway/Road/Alley/Street/Sidewalk,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,S
305688,2018,MD0172100,Prince George's County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",3-Jul-18,1,0,1,0,1,Unknown,Unknown,1,Intimidation,1,Residence/Home,Anti-White,Individual,S,S
305689,2018,MD0172100,Prince George's County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",26-Jul-18,1,0,1,1,0,Unknown,Unknown,1,Intimidation,1,Government/Public Building,Anti-Islamic (Muslim),Individual,S,S
390852,2018,MD0172100,Prince George's County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",29-Nov-18,1,1,0,0,0,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,2,Parking/Drop Lot/Garage,Anti-Islamic (Muslim),Individual,S,S
390853,2018,MD0172100,Prince George's County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",22-Mar-18,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Hotel/Motel/Etc.,Anti-White,Individual,S,S
390855,2018,MD0172100,Prince George's County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",10-Aug-18,0,1,1,0,1,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Gay (Male),Individual,S,S
390856,2018,MD0172200,Riverdale Park,,City,MD,Maryland,South Atlantic,South,6,"Cities from 2,500 thru 9,999",14-Dec-18,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Commercial/Office Building,Anti-Black or African American;Anti-Jewish,Business,S,M
333808,2018,MD0172500,University of Maryland:,College Park,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",15-Oct-18,1,0,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,School-College/University,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,S
280617,2018,MD322SP00,State Police:,Wicomico County,State Police,MD,Maryland,South Atlantic,South,9D,"MSA counties under 10,000",20-May-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
333807,2018,MDBPD0000,Baltimore,,City,MD,Maryland,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",17-Sep-18,1,0,0,0,0,Unknown,Unknown,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
